Provincia,Tipo Istituto,Codice Principale,Denominazione Principale,Indirizzo,CAP,Comune,Distretto,E-mail,Telefono,Codice Fiscale,Codice,Denominazione,All Students,School Type,Full Address,Latitude,Longitude
Trapani,ISTITUTO COMPRENSIVO,TPIC84500V,"I.C. - ""SIRTORI"" MARSALA",VIA SIRTORI N.20,91025,MARSALA,63,TPIC84500V@istruzione.it,923981752,91039050819,TPEE845022,PLESSO ELSA MORANTE MARSALA,63,Prim,"C/DA COZZARO S.N.C., 91025, MARSALA",37.7790004,12.4614637
Trapani,ISTITUTO COMPRENSIVO,TPIC84500V,"I.C. - ""SIRTORI"" MARSALA",VIA SIRTORI N.20,91025,MARSALA,63,TPIC84500V@istruzione.it,923981752,91039050819,TPEE845033,GIUDICE ROSARIO LIVATINO,40,Prim,"VIA DANTE ALIGHIERI S.N.C., 91025, MARSALA",37.7986853,12.4483059
Trapani,ISTITUTO COMPRENSIVO,TPIC84500V,"I.C. - ""SIRTORI"" MARSALA",VIA SIRTORI N.20,91025,MARSALA,63,TPIC84500V@istruzione.it,923981752,91039050819,TPEE845044,PLESSO PESTALOZZI MARSALA,86,Prim,"PIAZZA CAPRERA S.N.C., 91025, MARSALA",37.7913799,12.448214
Trapani,ISTITUTO COMPRENSIVO,TPIC84700E,G. PASCOLI - DE STEFANO,VIA FRATELLI AIUTO 16,91016,ERICE,61,TPIC84700E@istruzione.it,923565660,93090480810,TPEE84701L,PLESSO G. PASCOLI,238,Prim,"VIA CASERTA N.48, 91100, ERICE",38.0229841,12.547263
Trapani,ISTITUTO COMPRENSIVO,TPIC84700E,G. PASCOLI - DE STEFANO,VIA FRATELLI AIUTO 16,91016,ERICE,61,TPIC84700E@istruzione.it,923565660,93090480810,TPEE84702N,PLESSO GEMELLINI ASTA,355,Prim,"VIA SALVATORE CARUSO S.N.C., 91016, ERICE",38.0269352,12.5469147
Trapani,ISTITUTO COMPRENSIVO,TPIC84800A,"I.C. ""DON BOSCO-ROCCA""","PIAZZA LIBERTA', 1",91011,ALCAMO,62,TPIC84800A@istruzione.it,92424345,80003340819,TPEE84801C,PLESSO SAN GIOVANNI BOSCO,280,Prim,"VIA PIA OPERA PASTORE N.67, 91011, ALCAMO",37.9819003,12.9559613
Trapani,ISTITUTO COMPRENSIVO,TPIC84800A,"I.C. ""DON BOSCO-ROCCA""","PIAZZA LIBERTA', 1",91011,ALCAMO,62,TPIC84800A@istruzione.it,92424345,80003340819,TPEE84802D,PLESSO VITTORINO DA FELTRE,212,Prim,"VIA MONTE BONIFATO N.78, 91011, ALCAMO",37.9761281,12.9597569
Agrigento,ISTITUTO COMPRENSIVO,AGIC805003,IC - G. GALILEI,VIA VENEZUELA,92015,RAFFADALI,4,AGIC805003@istruzione.it,92239141,80006750840,AGMM805025,VIA SOTTO CROCE,19,SEC I,"Via Garibaldi s.n.c., 92020, SANT'ANGELO MUXARO",37.4801712,13.5444653
Agrigento,ISTITUTO COMPRENSIVO,AGIC805003,IC - G. GALILEI,VIA VENEZUELA,92015,RAFFADALI,4,AGIC805003@istruzione.it,92239141,80006750840,AGMM805036,SMS G.GALILEI,336,SEC I,"VIA VENEZUELA, 92015, RAFFADALI",37.39969,13.5355278
Agrigento,ISTITUTO COMPRENSIVO,AGIC805003,IC - G. GALILEI,VIA VENEZUELA,92015,RAFFADALI,4,AGIC805003@istruzione.it,92239141,80006750840,AGMM805047,LEONARDO SCIASCIA,19,SEC I,"VIA G.VERGA, 92010, JOPPOLO GIANCAXIO",37.3877603,13.5530339
Agrigento,ISTITUTO COMPRENSIVO,AGIC80800E,IC - G.T. LAMPEDUSA,VIA PORDENONE,92018,SANTA MARGHERITA DI BELICE,65,AGIC80800E@istruzione.it,92531260,92010670849,AGMM80801G,G.T.LAMPEDUSA,158,SEC I,"VIA PORDENONE, 92018, SANTA MARGHERITA DI BELICE",37.6932335,13.0208762
Agrigento,ISTITUTO COMPRENSIVO,AGIC80800E,IC - G.T. LAMPEDUSA,VIA PORDENONE,92018,SANTA MARGHERITA DI BELICE,65,AGIC80800E@istruzione.it,92531260,92010670849,AGMM80802L,TEN.G.GIUFFRIDA,60,SEC I,"VIALE XV GENNAIO, 92010, MONTEVAGO",37.7012281,12.9885989
Agrigento,ISTITUTO COMPRENSIVO,AGIC80800E,IC - G.T. LAMPEDUSA,VIA PORDENONE,92018,SANTA MARGHERITA DI BELICE,65,AGIC80800E@istruzione.it,92531260,92010670849,AGMM80803N,F.FELICE DA SAMBUCA,140,SEC I,"VIA E. BERLINGUER 40, 92017, SAMBUCA DI SICILIA",37.6455727,13.1061059
Agrigento,ISTITUTO COMPRENSIVO,AGIC81000E,IC - L. PIRANDELLO,VIA ENNA,92010,LAMPEDUSA E LINOSA,5,AGIC81000E@istruzione.it,922970439,80006700845,AGMM81001G,L.PIRANDELLO,138,SEC I,"VIA ENNA, 92010, LAMPEDUSA E LINOSA",35.5010747,12.606452
Agrigento,ISTITUTO COMPRENSIVO,AGIC81000E,IC - L. PIRANDELLO,VIA ENNA,92010,LAMPEDUSA E LINOSA,5,AGIC81000E@istruzione.it,922970439,80006700845,AGMM81002L,SCUOLA MEDIA ISOLA LINOSA,7,SEC I,"VIA UMBERTO, 92010, LAMPEDUSA E LINOSA",35.5010747,12.606452
Agrigento,ISTITUTO COMPRENSIVO,AGIC812006,IC - A. MANZONI,"VIA PORTELLA,1",92010,ALESSANDRIA DELLA ROCCA,3,AGIC812006@istruzione.it,922981041,80004930840,AGMM812017,A. MANZONI,54,SEC I,"VIA PORTELLA N.1, 92010, ALESSANDRIA DELLA ROCCA",37.5684578,13.4521364
Agrigento,ISTITUTO COMPRENSIVO,AGIC812006,IC - A. MANZONI,"VIA PORTELLA,1",92010,ALESSANDRIA DELLA ROCCA,3,AGIC812006@istruzione.it,922981041,80004930840,AGMM812028,SALVATORE MAMO,60,SEC I,"PIAZZA ALESSIO DI GIOVANNI, 92012, CIANCIANA",37.5196601,13.4360777
Agrigento,ISTITUTO COMPRENSIVO,AGIC812006,IC - A. MANZONI,"VIA PORTELLA,1",92010,ALESSANDRIA DELLA ROCCA,3,AGIC812006@istruzione.it,922981041,80004930840,AGMM812039,G. MELI,79,SEC I,"VIA PORTA PALERMO 288, 92010, BIVONA",37.6194291,13.4452177
Agrigento,ISTITUTO COMPRENSIVO,AGIC81500N,IC - GANGITANO,"VIA PIRANDELLO,1",92024,CANICATTI',7,AGIC81500N@istruzione.it,922851506,90001550848,AGMM81501P,P.BALSAMO,96,SEC I,"VIALE BONFIGLIO, 92020, CASTROFILIPPO",37.3498085,13.7522034
Agrigento,ISTITUTO COMPRENSIVO,AGIC81500N,IC - GANGITANO,"VIA PIRANDELLO,1",92024,CANICATTI',7,AGIC81500N@istruzione.it,922851506,90001550848,AGMM81504T,SMS S.GANGITANO,472,SEC I,"VIA PIRANDELLO, 92024, CANICATTI'",37.3541362,13.8397657
Agrigento,ISTITUTO COMPRENSIVO,AGIC818005,IC - GIOVANNI PHILIPPONE,"VIA SACRAMENTO, 106",92020,SAN GIOVANNI GEMINI,8,AGIC818005@istruzione.it,922903041,93019650840,AGMM818016,M.MARTORANA,244,SEC I,"VIA SACRAMENTO 106, 92020, SAN GIOVANNI GEMINI",37.626142,13.6437417
Agrigento,ISTITUTO COMPRENSIVO,AGIC819001,IC - G. GARIBALDI,"VIA PORTELLA GINESTRA, 12",92010,REALMONTE,5,AGIC819001@istruzione.it,922816434,80004670842,AGMM819012,G.VERGA,106,SEC I,"PIAZZA PIO LA TORRE N. 2, 92010, SICULIANA",37.5241392,13.2945455
Agrigento,ISTITUTO COMPRENSIVO,AGIC819001,IC - G. GARIBALDI,"VIA PORTELLA GINESTRA, 12",92010,REALMONTE,5,AGIC819001@istruzione.it,922816434,80004670842,AGMM819023,G.GARIBALDI,101,SEC I,"VIA PORT.DELLE GINESTRE N.12, 92010, REALMONTE",37.3087064,13.462396
Agrigento,ISTITUTO COMPRENSIVO,AGIC819001,IC - G. GARIBALDI,"VIA PORTELLA GINESTRA, 12",92010,REALMONTE,5,AGIC819001@istruzione.it,922816434,80004670842,AGMM819034,E.CONTINO,73,SEC I,"LARGO PERTINI 1, 92011, CATTOLICA ERACLEA",37.4432698,13.390219
Agrigento,ISTITUTO COMPRENSIVO,AGIC819001,IC - G. GARIBALDI,"VIA PORTELLA GINESTRA, 12",92010,REALMONTE,5,AGIC819001@istruzione.it,922816434,80004670842,AGMM819045,G.PALUMBO,61,SEC I,"VIA VITTORIO EMANUELE, 92010, MONTALLEGRO",37.3936823,13.3502175
Agrigento,ISTITUTO COMPRENSIVO,AGIC820005,IC - ANNA FRANK,VIA MATTEO CIMARRA 5/A,92100,AGRIGENTO,5,AGIC820005@istruzione.it,922603198,80004590842,AGMM820016,ANNA FRANK,281,SEC I,"VIA MATTEO CIMARRA 5/BIS, 92100, AGRIGENTO",37.3213116,13.5834672
Agrigento,ISTITUTO COMPRENSIVO,AGIC821001,IC - AGRIGENTO CENTRO,"VIALE DELLA VITTORIA, 5",92100,AGRIGENTO,5,AGIC821001@istruzione.it,92220786,93062650846,AGMM821012,G.GARIBALDI,260,SEC I,"VIA DIODORO SICULO, 92100, AGRIGENTO",37.3080729,13.5924028
Agrigento,ISTITUTO COMPRENSIVO,AGIC82200R,IC - ESSENETO,"VIA MANZONI, 219",92100,AGRIGENTO,5,AGIC82200R@istruzione.it,92222988,93062670844,AGMM82201T,A.CASTAGNOLO,367,SEC I,"VIA MANZONI 219, 92100, AGRIGENTO",37.3047384,13.5880825
Agrigento,ISTITUTO COMPRENSIVO,AGIC82400C,IC - S. QUASIMODO,"VIA AMARI, 4",92100,AGRIGENTO,5,AGIC82400C@istruzione.it,922597521,80005350840,AGMM82401D,SALVATORE TORNABENE,199,SEC I,"VIALE MONSERRATO, 92100, AGRIGENTO",37.3002144,13.5498364
Agrigento,ISTITUTO COMPRENSIVO,AGIC826004,IC - A.G. RONCALLI,VIA LEONE 11,92010,BURGIO,2,AGIC826004@istruzione.it,92564229,92011500847,AGMM826015,A.G.RONCALLI,59,SEC I,"VIA LEONE 11, 92010, BURGIO",37.5994939,13.2867478
Agrigento,ISTITUTO COMPRENSIVO,AGIC826004,IC - A.G. RONCALLI,VIA LEONE 11,92010,BURGIO,2,AGIC826004@istruzione.it,92564229,92011500847,AGMM826026,G.VERGA,54,SEC I,"VIA AIA 239, 92010, LUCCA SICULA",37.5761505,13.305032
Agrigento,ISTITUTO COMPRENSIVO,AGIC826004,IC - A.G. RONCALLI,VIA LEONE 11,92010,BURGIO,2,AGIC826004@istruzione.it,92564229,92011500847,AGMM826037,VILLAGGIO EUROPA,40,SEC I,"VILLAGGIO EUROPA 5, 92020, VILLAFRANCA SICULA",37.5885496,13.2898361
Agrigento,ISTITUTO COMPRENSIVO,AGIC826004,IC - A.G. RONCALLI,VIA LEONE 11,92010,BURGIO,2,AGIC826004@istruzione.it,92564229,92011500847,AGMM826048,E.DE AMICIS,48,SEC I,"VIA COZZO MAMAO, 92010, CALTABELLOTTA",37.5757509,13.2187264
Agrigento,ISTITUTO COMPRENSIVO,AGIC82800Q,IC - S.G. BOSCO,VIA GE. CASCINO 128,92023,CAMPOBELLO DI LICATA,7,AGIC82800Q@istruzione.it,922464996,82002130845,AGMM82801R,G.MAZZINI,250,SEC I,"VIA PIRANDELLO, 92023, CAMPOBELLO DI LICATA",37.2612416,13.916693
Agrigento,ISTITUTO COMPRENSIVO,AGIC82900G,IC - MARIO RAPISARDI,VIA TRIESTE SN,92024,CANICATTI',7,AGIC82900G@istruzione.it,922424793,82001770849,AGMM82901L,LUIGI PIRANDELLO,258,SEC I,"VIA TRIESTE S/N, 92024, CANICATTI'",37.3616496,13.8559174
Agrigento,ISTITUTO COMPRENSIVO,AGIC83000Q,IC - G.VERGA,"VIA VERGA, 1",92024,CANICATTI',7,AGIC83000Q@istruzione.it,922851014,82001990843,AGMM83001R,G.VERGA,411,SEC I,"VIA VERGA 1, 92024, CANICATTI'",37.3577279,13.8506333
Agrigento,ISTITUTO COMPRENSIVO,AGIC83100G,IC - V. BRANCATI,VIA GROTTE,92026,FAVARA,5,AGIC83100G@istruzione.it,92231248,80005140845,AGMM83101L,V. BRANCATI,268,SEC I,"VIA GROTTE, 92026, FAVARA",37.3059583,13.6524687
Agrigento,ISTITUTO COMPRENSIVO,AGIC833007,IC - GIACOMO LEOPARDI,VIA A. LICATA S.N.C.,92027,LICATA,6,AGIC833007@istruzione.it,922892766,81000730846,AGMM833018,A.BONSIGNORE,287,SEC I,"VIA GARIGLIANO 2, 92027, LICATA",37.1091385,13.9316421
Agrigento,ISTITUTO COMPRENSIVO,AGIC834003,IC - G. MARCONI,VIA EGITTO,92027,LICATA,6,AGIC834003@istruzione.it,922773044,81000570846,AGMM834014,G.MARCONI,297,SEC I,"VIA EGITTO, 92027, LICATA",37.1009813,13.9429038
Agrigento,ISTITUTO COMPRENSIVO,AGIC83600P,IC - S. BIVONA,C/DA SOCCORSO,92013,MENFI,65,AGIC83600P@istruzione.it,92571895,92011610844,AGMM83601Q,S.BIVONA,317,SEC I,"VIA MAZZINI, 92013, MENFI",37.6007052,12.9682993
Agrigento,ISTITUTO COMPRENSIVO,AGIC83800A,IC - F.E. CANGIAMILA,CORSA BRANCATELLO,92020,PALMA DI MONTECHIARO,6,AGIC83800A@istruzione.it,922962749,91004540844,AGMM83801B,F.E. CANGIAMILA,253,SEC I,"CORSA BRANCATELLO, 92020, PALMA DI MONTECHIARO",37.1887302,13.7602999
Agrigento,ISTITUTO COMPRENSIVO,AGIC84000A,IC -L. PIRANDELLO,"VIA MOLO, 2",92014,PORTO EMPEDOCLE,5,AGIC84000A@istruzione.it,922535371,80004480846,AGMM84001B,L.RIZZO,215,SEC I,"VIA IV NOVEMBRE 28, 92014, PORTO EMPEDOCLE",37.2882798,13.5287976
Agrigento,ISTITUTO COMPRENSIVO,AGIC841006,IC - A. MANZONI,VIA TINTORIA,92029,RAVANUSA,7,AGIC841006@istruzione.it,9221802315,90008140841,AGMM841017,A.MANZONI,299,SEC I,"VIA PO', 92029, RAVANUSA",37.2639429,13.9684842
Agrigento,ISTITUTO COMPRENSIVO,AGIC84400N,IC - DANTE ALIGHIERI,"VIA MODIGLIANI, 43",92019,SCIACCA,1,AGIC84400N@istruzione.it,92521476,92005150849,AGMM84401P,I.SCATURRO,224,SEC I,"VIA S.CATERINA 16, 92019, SCIACCA",37.5074592,13.0852491
Agrigento,ISTITUTO COMPRENSIVO,AGIC84500D,IC - MARIANO ROSSI,"VIA E. DE NICOLA, 2/C",92019,SCIACCA,1,AGIC84500D@istruzione.it,92521263,83001130844,AGMM84501E,I.C. M.ROSSI- SEC I GRADO,369,SEC I,"VIA DE NICOLA 2/C, 92019, SCIACCA",37.5086753,13.0782746
Agrigento,ISTITUTO COMPRENSIVO,AGIC846009,IC - L. CAPUANA,VIA GARIBALDI 234,92021,ARAGONA,4,AGIC846009@istruzione.it,92236422,80006650842,AGMM84601A,V.E.ORLANDO,271,SEC I,"VIA PETRUSELLA, 92021, ARAGONA",37.4028823,13.6160156
Agrigento,ISTITUTO COMPRENSIVO,AGIC847005,IC - PROVENZANI,VIA PIETRO NENNI,92020,PALMA DI MONTECHIARO,6,AGIC847005@istruzione.it,922969241,81000430843,AGMM847016,LORENZO MILANI,142,SEC I,"VIA PIETRO NENNI, 92020, PALMA DI MONTECHIARO",37.2003982,13.7557736
Agrigento,ISTITUTO COMPRENSIVO,AGIC848001,IC - FRANCESCO GIORGIO,VIA DANTE 14,92027,LICATA,6,AGIC848001@istruzione.it,9221837367,81000050849,AGMM848012,G.DE PASQUALI,303,SEC I,"VIA S.FRANCESCO 10, 92027, LICATA",37.1008446,13.9390298
Agrigento,ISTITUTO COMPRENSIVO,AGIC850001,GIUSEPPE TOMASI LAMPEDUSA,VIA PIRANDELLO 3,92020,PALMA DI MONTECHIARO,6,AGIC850001@istruzione.it,922968302,91007260846,AGMM850012,ANGELO D'ARRIGO,283,SEC I,"VIA PIRANDELLO 3, 92044, PALMA DI MONTECHIARO",37.1891433,13.7712761
Agrigento,ISTITUTO COMPRENSIVO,AGIC85100R,IC - LEONARDO SCIASCIA,"VIA GENERALE MACALUSO,1",92020,RACALMUTO,4,AGIC85100R@istruzione.it,922948016,90008570849,AGMM85101T,PIETRO D'ASARO,198,SEC I,"VIA GARIBALDI N. 37, 92020, RACALMUTO",37.4098972,13.7303656
Agrigento,ISTITUTO COMPRENSIVO,AGIC85200L,IC - DE COSMI,PIAZZA MAZZINI,92025,CASTELTERMINI,8,AGIC85200L@istruzione.it,922916471,80007730841,AGMM85201N,SMS NICCOLO' CACCIATORE,172,SEC I,"VIA MATTEOTTI 19, 92025, CASTELTERMINI",37.5380912,13.6388946
Agrigento,ISTITUTO COMPRENSIVO,AGIC85300C,IC - S.G. BOSCO,VIA DANTE 18,92028,NARO,7,AGIC85300C@istruzione.it,922956081,82002930848,AGMM85301D,S.AGOSTINO,169,SEC I,"VIALE UMBERTO I 143, 92028, NARO",37.2914708,13.7979429
Agrigento,ISTITUTO COMPRENSIVO,AGIC85300C,IC - S.G. BOSCO,VIA DANTE 18,92028,NARO,7,AGIC85300C@istruzione.it,922956081,82002930848,AGMM85302E,ROSARIO LIVATINO,26,SEC I,"VIA ROMBO' 24, 92020, CAMASTRA",37.2538656,13.7925457
Agrigento,ISTITUTO COMPRENSIVO,AGIC855004,IC - RITA LEVI MONTALCINI,VIA VITTORIO DE SICA,92100,AGRIGENTO,5,AGIC855004@istruzione.it,922651670,93062690842,AGMM855015,FEDERICO II-MOSE-M.HACK PERUZZO,316,SEC I,"VIA V. DE SICA, 92100, AGRIGENTO",37.2736655,13.6319288
Agrigento,ISTITUTO COMPRENSIVO,AGIC85600X,IC - DON BOSCO,VIA PLATANIA N. 13,92016,RIBERA,2,AGIC85600X@istruzione.it,92561162,83002130843,AGMM856022,VINCENZO NAVARRO,280,SEC I,"VIA IMBORNONE, 92016, RIBERA",37.4974118,13.2657577
Agrigento,ISTITUTO COMPRENSIVO,AGIC85700Q,IC - FRANCESCO CRISPI,"PIAZZA GIULIO CESARE, 1",92016,RIBERA,2,AGIC85700Q@istruzione.it,92561182,83002090849,AGMM85701R,CRISPI,226,SEC I,"PIAZZA GIULIO CESARE 1, 92016, RIBERA",37.5056985,13.2709691
Agrigento,ISTITUTO COMPRENSIVO,AGIC85700Q,IC - FRANCESCO CRISPI,"PIAZZA GIULIO CESARE, 1",92016,RIBERA,2,AGIC85700Q@istruzione.it,92561182,83002090849,AGMM85702T,VINCENZO SPATARO,13,SEC I,"VIA CESARE BATTISTI 6, 92010, CALAMONACI",37.5253163,13.291579
Agrigento,ISTITUTO COMPRENSIVO,AGIC85800G,IC - ANDREA CAMILLERI,"VIA COMPAGNA, 18",92026,FAVARA,5,AGIC85800G@istruzione.it,922415965,93062340844,AGMM85801L,MENDOLA-VACCARO,197,SEC I,"VIA COMPAGNA 18, 92026, FAVARA",37.3200058,13.6557879
Agrigento,ISTITUTO COMPRENSIVO,AGIC86100B,IC - FALCONE - BORSELLINO,RAG.ANGELA D'ORO,92026,FAVARA,5,AGIC86100B@istruzione.it,92232634,93062310847,AGMM86101C,FALCONE BORSELLINO,333,SEC I,"VIA RAG.A.D'ORO, 92026, FAVARA",37.3159917,13.6624618
Agrigento,ISTITUTO COMPRENSIVO,AGIC86400V,IC - LIVATINO,"VIA DELLO SPORT, SNC",92014,PORTO EMPEDOCLE,5,AGIC86400V@istruzione.it,922634355,93074170841,AGMM86401X,UGOLINO E VADINO VIVALDI,220,SEC I,"VIA DELLO SPORT, 92014, PORTO EMPEDOCLE",37.2999431,13.5270729
Agrigento,ISTITUTO COMPRENSIVO,AGIC86500P,"I.C. ""A. INVEGES""","VIA A. DE GASPERI, 8/A",92019,SCIACCA,1,AGIC86500P@istruzione.it,92521331,92035720843,AGMM86501Q,SMS - A. INVEGES,515,SEC I,"VIA A. DE GASPERI 8/A, 92019, SCIACCA",37.51358,13.07983
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC80400G,"I.C. ""VALLELUNGA-MARIANOPOLI""","CONTRADA PIANTE, SNC",93010,VALLELUNGA PRATAMENO,8,CLIC80400G@istruzione.it,934814079,80009750854,CLMM80401L,S.M. S. QUASIMODO - VALLELUNGA,91,SEC I,"CONTRADA PIANTE SNC, 93010, VALLELUNGA PRATAMENO",37.6832102,13.8311518
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC80400G,"I.C. ""VALLELUNGA-MARIANOPOLI""","CONTRADA PIANTE, SNC",93010,VALLELUNGA PRATAMENO,8,CLIC80400G@istruzione.it,934814079,80009750854,CLMM80402N,S.M. G. GARIBALDI - VILLALBA,31,SEC I,"VIA FRANCESCO CRISPI SNC, 93010, VILLALBA",37.6536245,13.8432471
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC80400G,"I.C. ""VALLELUNGA-MARIANOPOLI""","CONTRADA PIANTE, SNC",93010,VALLELUNGA PRATAMENO,8,CLIC80400G@istruzione.it,934814079,80009750854,CLMM80403P,S.M. GIOVANNI XXIII-MARIANOPOLI,35,SEC I,"VIA PIAZZA ARMERINA, 93010, MARIANOPOLI",37.5991883,13.9126105
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC807003,"I.C. ""S. CATERINA-RESUTTANO""","VIA NAZARIO SAURO, 51",93018,SANTA CATERINA VILLARMOSA,9,CLIC807003@istruzione.it,934679657,92028510854,CLMM807014,S.M. G. ZANELLA-SANTA CATERINA,116,SEC I,"VIA BOSTON 1, 93018, SANTA CATERINA VILLARMOSA",37.5897743,14.0348188
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC807003,"I.C. ""S. CATERINA-RESUTTANO""","VIA NAZARIO SAURO, 51",93018,SANTA CATERINA VILLARMOSA,9,CLIC807003@istruzione.it,934679657,92028510854,CLMM807025,S.M. F. PETRARCA - RESUTTANO,38,SEC I,"PIAZZA V. EMANUELE III 1, 93010, RESUTTANO",37.6801628,14.0311185
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81000V,"I.C. ""S. QUASIMODO""","VIALE INDIPENDENZA, 130",93012,GELA,10,CLIC81000V@istruzione.it,933823290,82002340857,CLMM81001X,S.M. SALVATORE QUASIMODO - GELA,637,SEC I,"VIALE INDIPENDENZA 130, 93012, GELA",37.0786292,14.2181603
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81100P,"I.C. ""G. VERGA""","VIA SALONICCO, 2",93012,GELA,10,CLIC81100P@istruzione.it,933835313,82002260857,CLMM81101Q,SC. SEC. I^ GR. G. VERGA GELA,281,SEC I,"VIA SALONICCO 2, 93012, GELA",37.0761165,14.2214735
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC815002,"I.C. ""N. DI MARIA""","VIALE GARIBALDI, 9",93019,SOMMATINO,11,CLIC815002@istruzione.it,922871147,92036150859,CLMM815013,S.M. LUCA PIGNATO - SOMMATINO,172,SEC I,"VIALE ALDO MORO 179, 93019, SOMMATINO",37.3364384,13.9966987
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC815002,"I.C. ""N. DI MARIA""","VIALE GARIBALDI, 9",93019,SOMMATINO,11,CLIC815002@istruzione.it,922871147,92036150859,CLMM815024,S.M. LUIGI RUSSO - DELIA,108,SEC I,"VIA GIUSEPPE DOLCE 8, 93010, DELIA",37.3592229,13.9316128
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81600T,"I.C. ""MAZZARINO""",VIA SICILIA 2,93013,MAZZARINO,11,CLIC81600T@istruzione.it,934381252,90012920857,CLMM81601V,S.M. G. PASCOLI - MAZZARINO,259,SEC I,"VIA SICILIA 2, 93013, MAZZARINO",37.3018108,14.2098958
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81700N,"I.C. ""G. CARDUCCI""","VIA SOLDATO ZUFFANTI, 57",93016,RIESI,11,CLIC81700N@istruzione.it,9341878250,82002440855,CLMM81701P,S.M. GIOSUE' CARDUCCI - RIESI,339,SEC I,"VIA MALAGODI SNA, 93016, RIESI",37.2809245,14.080898
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLMM81801E,S.M. L.DA VINCI- I MUSSOMELI,259,SEC I,"VIA C.MARCHESI 11, 93014, MUSSOMELI",37.5836637,13.7533036
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLMM81804N,S.M.L. PIRANDELLO - CAMPOFRANCO,60,SEC I,"VIA PIAVE 95, 93010, CAMPOFRANCO",37.5128534,13.7118295
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLMM81805P,S.M. ACQUAVIVA PLATANI,10,SEC I,"Via Salvatore Quasimodo, SNC, 93010 Acquaviva Platani (CL)",37.5738975,13.6975641
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC81800D,"I.C. ""L. DA VINCI""","VIA CONCETTO MARCHESI,11",93014,MUSSOMELI,8,CLIC81800D@istruzione.it,934951239,81000210856,CLMM81806Q,S.M. SUTERA,18,SEC I,"VIA ORTI SNC, 93010, SUTERA",37.5245796,13.7282119
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82000D,"I.C. ""F. PUGLISI""","VIA CAV. DI VITTORIO VENETO, SNC",93010,SERRADIFALCO,9,CLIC82000D@istruzione.it,934931980,80004540854,CLMM82001E,F. POLIZZI-SERRADIFALCO,107,SEC I,"VIA CAVALIERI DI VITTORIO VENETO, 93010, SERRADIFALCO",37.4539956,13.8808156
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82000D,"I.C. ""F. PUGLISI""","VIA CAV. DI VITTORIO VENETO, SNC",93010,SERRADIFALCO,9,CLIC82000D@istruzione.it,934931980,80004540854,CLMM82002G,S.M. LUIGI PIRANDELLO - MILENA,50,SEC I,"VIA GIUSEPPE VERDI 32, 93010, MILENA",37.4682832,13.7330106
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC82000D,"I.C. ""F. PUGLISI""","VIA CAV. DI VITTORIO VENETO, SNC",93010,SERRADIFALCO,9,CLIC82000D@istruzione.it,934931980,80004540854,CLMM82003L,S.M. L. PIRANDELLO - MONTEDORO,36,SEC I,"VIA DELLE ZOLFARE 7, 93010, MONTEDORO",37.7496601,13.6080828
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC821009,"I.C. ""A. CAPONNETTO-SCIASCIA""","VIA MARIA MONTESSORI,1",93100,CALTANISSETTA,9,CLIC821009@istruzione.it,934595552,92058470854,CLMM82101A,S.M. G. VERGA - CALTANISSETTA,264,SEC I,"VIA ROSSO DI S. SECONDO, 93100, CALTANISSETTA",37.4931076,14.0548294
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC822005,"I.C. ""V. VENETO""",VIA ANGELI S. N. C.,93100,CALTANISSETTA,9,CLIC822005@istruzione.it,93425809,92058140853,CLMM822016,S.M. A. RUSSO V.S.BARBARA-CL,162,SEC I,"CORSO ITALIA, 93100, CALTANISSETTA",37.5009199,14.0907378
Caltanissetta,ISTITUTO COMPRENSIVO,CLIC823001,"I.C. ""DON BOSCO""",VIA TRAPANI 1,93012,GELA,10,CLIC823001@istruzione.it,933911598,90025770851,CLMM823012,FALCONE-BORSELLINO GELA,241,SEC I,"VIA PELLEGRINI SNC, 93012, GELA",37.0741142,14.2600049
